date,open,high,low,close,Volume USD
2021-08-29,48947.1,49666.0,47798.29,48808.72,50817319.90652691
2021-08-30,48782.56,48915.29,46855.41,47003.44,80409281.72536512
2021-08-31,46969.05,48270.33,46699.0,47156.09,105958953.1406075
2021-09-01,47118.02,49134.0,46532.42,48853.49,104890730.74887817
2021-09-02,48830.93,50390.0,48625.0,49274.79,112768016.25896014
2021-09-03,49284.93,51050.0,48351.6,50025.04,111486835.49223614
2021-09-04,50033.5,50570.94,49388.26,49943.16,43470182.39110062
2021-09-05,49965.32,51900.0,49500.0,51809.28,49925667.81341085
2021-09-06,51809.28,52810.0,51024.32,52708.2,106491958.63941774
2021-09-07,52719.43,52956.47,42900.01,46866.82,328496882.32505333
2021-09-08,46894.3,47386.72,44436.93,46091.94,152705663.7682982
2021-09-09,46070.43,47419.95,45550.0,46392.81,120732584.28314283
2021-09-10,46368.11,47029.08,44125.0,44857.38,109415258.98938972
2021-09-11,44858.2,45993.32,44767.75,45176.66,41151235.82348784
2021-09-12,45162.96,46491.63,44752.96,46035.0,46425253.9337066
2021-09-13,46039.42,46895.82,43400.0,44974.34,103206518.95380467
2021-09-14,44983.77,47273.38,44704.18,47103.18,76104381.64418261
2021-09-15,47123.81,48465.77,46702.26,48150.94,62302366.77513651
2021-09-16,48188.12,48505.0,47035.0,47760.64,90207614.47596672
2021-09-17,47773.44,48179.0,46712.14,47305.18,73970361.29182927
2021-09-18,47316.21,48834.0,47052.9,48326.74,70156909.71654093
2021-09-19,48307.05,48389.52,46860.0,47245.25,47583970.46174967
2021-09-20,47257.86,47334.54,42453.97,43035.99,188130551.45911995
2021-09-21,43003.07,43643.34,39573.21,40596.54,250875897.3245145
2021-09-22,40702.07,44031.85,40580.18,43589.53,129764608.38827261
2021-09-23,43586.0,45013.17,43105.0,44903.5,102396894.8942588
2021-09-24,44893.7,45159.9,40693.27,42848.5,185161737.87826124
2021-09-25,42835.88,43010.69,41689.6,42722.19,37365057.15772255
2021-09-26,42699.1,43956.38,40808.0,43204.73,70885214.07947291
2021-09-27,43162.82,44377.7,42130.0,42189.81,83828711.4627302
2021-09-28,42154.87,42778.93,40888.0,41049.0,94014757.64333352
2021-09-29,41024.21,42595.93,40750.0,41542.9,75323602.78680594
2021-09-30,41537.56,44117.74,41427.87,43834.43,113178808.56134187
2021-10-01,43835.47,48500.0,43291.07,48171.86,160809867.52061176
2021-10-02,48185.61,48361.83,47468.15,47685.8,65218238.841180615
2021-10-03,47644.63,49225.55,47119.87,48235.93,56133118.49597664
2021-10-04,48231.04,49530.53,46900.0,49242.14,132260388.12705258
2021-10-05,49283.89,51914.68,49075.0,51501.19,111217396.86708273
2021-10-06,51521.89,55800.0,50428.64,55345.79,237705217.18300632
2021-10-07,55360.1,55360.32,53289.57,53787.6,127534638.01822947
2021-10-08,53816.16,56168.0,53623.02,53957.21,121339759.97769971
2021-10-09,53952.82,55512.05,53674.69,54976.92,58222236.977808304
2021-10-10,54984.49,56561.0,51000.0,54714.95,96013365.88504632
2021-10-11,54657.0,57855.79,54462.45,57485.2,111092466.45667733
2021-10-12,57490.0,57701.0,53909.0,55995.49,181675226.2557396
2021-10-13,56004.61,57773.89,54231.0,57374.55,187452507.5878154
2021-10-14,57395.84,58550.0,56830.56,57371.58,108319396.70121367
2021-10-15,57370.48,62944.94,56877.0,61657.35,252939105.10597613
2021-10-16,61703.45,62352.0,60100.27,60870.26,77393029.24589819
2021-10-17,60885.27,61712.0,58933.0,61538.97,76537385.26097439
2021-10-18,61519.52,62679.0,59013.0,62034.65,355139524.78835475
2021-10-19,62014.99,64499.0,61350.0,64241.61,205546639.24051845
2021-10-20,64282.2,67016.5,63529.0,65990.31,201767649.6115748
2021-10-21,66027.81,66664.1,61850.0,62219.44,250929012.07881024
2021-10-22,62207.51,63757.28,59953.74,60702.68,196129083.05650997
2021-10-23,60698.54,61737.38,59633.61,61338.76,64502047.18127713
2021-10-24,61306.64,61497.33,59510.0,60910.16,72879025.71568643
2021-10-25,60883.96,63733.93,60670.0,63101.43,108559824.51512942
2021-10-26,63101.43,63299.3,59830.0,60328.22,121665446.1749508
2021-10-27,60331.4,61489.0,58100.01,58465.9,206561171.0303819
2021-10-28,58471.06,62524.0,56425.0,60592.76,226412990.14209068
2021-10-29,60608.95,62971.54,60154.53,62301.59,239034861.87799123
2021-10-30,62278.92,62376.32,60660.02,61932.3,95023009.79815987
2021-10-31,61904.96,62438.85,60000.0,61359.44,94574566.97992153
2021-11-01,61356.57,62500.0,59500.0,60922.85,153723347.41166767
2021-11-02,60949.78,64300.0,60669.91,63260.0,208366926.53033653
2021-11-03,63260.0,63567.21,60018.46,62930.72,134543730.92489213
2021-11-04,62945.38,63136.82,60725.0,61457.25,93154177.5904698
2021-11-05,61430.02,62666.52,60769.17,61031.91,96446376.02653019
2021-11-06,61008.19,61609.5,60109.91,61542.44,77208391.91786748
2021-11-07,61542.43,63300.0,61396.57,63300.0,69420612.21537869
2021-11-08,63300.0,67803.55,63300.0,67559.0,178602590.60350093
2021-11-09,67547.49,68564.4,66250.0,66945.72,144217242.6568978
2021-11-10,66928.42,69000.0,62856.71,64921.43,226552416.9035818
